"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/cupboard/RAS/Material_008.Material_008","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/19_IronConcrete/Concrete_Area.Concrete_Area","0","16","2","1","0.000000","0","114"
"/Game/BP/Door1264/Color.Color","0","16","2","1","0.000000","0","114"
"/Game/BP/Door1264/Clear_Metal.Clear_Metal","0","16","2","1","0.000000","0","114"
"/Game/BP/Not_Include/Material_003.Material_003","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/VoltIndicator/Blue_Indicator.Blue_Indicator","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_001.Material_001","0","16","2","1","0.000000","0","114"
"/Game/BP/Door1264/RAL_9011.RAL_9011","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Material_007.Material_007","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Material_014.Material_014","0","16","2","1","0.000000","0","114"
"/Game/OP_Dop/BP/ZRU_SWITCH/New/M_VMetr_PZ195U_BODY.M_VMetr_PZ195U_BODY","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/19_IronConcrete/Concrete_Foundation.Concrete_Foundation","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_006.Material_006","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_002.Material_002","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material.Material","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_005.Material_005","0","16","2","1","0.000000","0","127"
"/Game/OP_Dop/BP/ZRU_BUTTON/M_Black.M_Black","0","16","2","1","0.000000","0","114"
"/Game/BP/All_key/RAL_7036.RAL_7036","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/Cupboard/1-6Y/RAL_9003.RAL_9003","0","16","2","1","0.000000","0","114"
"/Game/BP/All_key/Stainless_Steel.Stainless_Steel","0","16","2","1","0.000000","0","114"
"/Game/OP_Dop/BP/Materials/M_Body.M_Body","0","16","2","1","0.000000","0","114"
"/Game/BP/All_key/TextPlace_Birka.TextPlace_Birka","0","16","2","1","0.000000","0","114"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","16","2","1","0.000000","0","114"
"/Game/cupboard/Materials/Green_Light.Green_Light","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_003.Material_003","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/ScenarioObject/Camera/Material_004.Material_004","0","16","2","1","0.000000","0","114"
"/Game/cupboard/Materials/RAL_9003.RAL_9003","0","16","2","1","0.000000","0","114"
"/Game/BP/All_key/Plastic.Plastic","0","16","2","1","0.000000","0","114"
"/Game/OP_Dop/BP/Materials/M_White.M_White","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Red_Light.Red_Light","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Props/Stainless_Steel.Stainless_Steel","0","16","2","1","0.000000","0","114"
"/Game/OP_Dop/BP/Materials/M_Black.M_Black","0","16","2","1","0.000000","0","114"
"/Game/cupboard/Materials/RAL_9012.RAL_9012","0","16","2","1","0.000000","0","114"
"/Game/cupboard/ZRU_Cell_DOOR/M_White_002.M_White_002","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/DopObject/Poster_is_grounded/Material_002.Material_002","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/DopObject/Poster_is_grounded/Material.Material","0","16","2","1","0.000000","0","127"
"/Game/cupboard/RAL_9003.RAL_9003","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Plastic.Plastic","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Indicator.Indicator","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/RAL_9011.RAL_9011","0","16","2","1","0.000000","0","128"
"/Game/cupboard/ZRU_1000/M_RED_002.M_RED_002","0","16","2","1","0.000000","0","114"
"/Game/MyContent/Dynamic/3/3_1/RAL_9003.RAL_9003","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Material_001.Material_001","0","16","1","1","0.000000","0","116"
"/Game/StaticObject/01_Transformator/?????_?_????_?????????.?????_?_????_?????????","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/01_Transformator/???_?_????_?????????.???_?_????_?????????","0","16","2","1","0.000000","0","114"
"/Game/OP_Dop/BP/Materials/M_Botton.M_Botton","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Props/Isolated_Cable.Isolated_Cable","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/17_fence/RAL_9011.RAL_9011","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/19_IronConcrete/RAL_7036.RAL_7036","0","16","2","1","0.000000","0","114"
"/Game/TrainingRoom/Metal_Sheet_Romb.Metal_Sheet_Romb","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/01_transformer/RAL_3020.RAL_3020","0","16","2","1","0.000000","0","114"
"/Game/StaticObject/17_fence/RAL_9003.RAL_9003","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Orange_Light.Orange_Light","0","16","2","1","0.000000","0","114"
"/Game/BP/cupboard/Materials/Rubber.Rubber","0","16","2","1","0.000000","0","114"
"/Game/GDXR_VR_Template/Materials/GridMaterials/M_GridRotation.M_GridRotation","0","28","4","1","358.302063","0","232"
"/OpenXR/Devices/M_XRController.M_XRController","0","48","5","3","572.482727","0","355"
"/Engine/VREditor/TransformGizmo/Main.Main","0","10","1","1","17.014236","0","35"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","20","2","1","23.772373","0","178"
"/Game/OP_Dop/BP/Materials/M_Black_2.M_Black_2","0","16","2","1","183.399109","0","149"
"/Game/TrainingRoom/RAL_9003.RAL_9003","0","28","16","1","136.091324","0","240"
"/Game/StaticObject/18_Cable/Isolated_Cable.Isolated_Cable","0","28","16","1","0.000000","0","240"
"/Game/TrainingRoom/RAL_7036.RAL_7036","0","28","16","1","0.000000","0","240"
"/Game/TrainingRoom/RAL_9003_001.RAL_9003_001","0","28","16","1","0.000000","0","240"
"/Game/OP_Dop/BP/Materials/Light_emessive.Light_emessive","0","16","1","1","182.719406","0","136"
"/Game/UltraDynamicSky/Materials/Space/Space_Planet_Mat.Space_Planet_Mat","0","296","22","8","2002.673828","0","3964"
"/Game/GDXR_VR_Template/Materials/WidgetMaterials/M_Widget3DPassThrough.M_Widget3DPassThrough","0","10","1","1","0.000000","0","47"
"/Game/Materials/NonMetal/Isolator_Porcelain_White.Isolator_Porcelain_White","0","28","2","1","339.204803","0","398"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","84","3","1","691.544434","0","2279"
"/Game/GDXR_VR_Template/DemoContent/ControlRig/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","60","4","2","855.005188","0","740"
"/Game/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","0","300","22","4","12967.736328","900","12804"
"/Game/UltraDynamicSky/Materials/Weather/Screen_Droplets.Screen_Droplets","0","6","1","1","18.705891","12","52"
"/Game/TrainingRoom/Button/DecalMaterial2.DecalMaterial2","0","44","3","1","294.041016","0","974"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","40","8","1","101.708244","0","635"
"/Game/Materials/NonMetal/Ground_Gravel_snow.Ground_Gravel_snow","0","28","4","1","369.632111","0","250"
"/Game/OP_Dop/BP/Materials/Stainless_Steel.Stainless_Steel","0","28","3","1","390.927643","0","318"
"/Game/UltraDynamicSky/Materials/Weather/WOV_Target_Brush.WOV_Target_Brush","0","10","4","1","15.583397","0","25"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_ScreenFade.M_ScreenFade","0","16","5","1","18.641201","0","61"
"/Game/GDXR_VR_Template/Materials/M_VRCursor.M_VRCursor","0","5","1","1","11.135345","0","19"
"/Interchange/gltf/M_Transmission.M_Transmission","0","58","2","2","880.276245","0","658"
"/Game/GDXR_VR_Template/Materials/M_HolsetMaterial.M_HolsetMaterial","0","17","1","1","26.899078","0","148"
"/Interchange/gltf/M_Unlit.M_Unlit","0","71","24","6","137.308273","0","526"
"/Game/Materials/Cable/GophraCable.GophraCable","0","16","2","1","208.956848","0","72"
"/Game/BP/DisconnectKnives/03_02_A/RAL_9003_017.RAL_9003_017","0","28","16","1","181.992630","0","298"
"/Game/BP/DisconnectKnives/03_02_A/Stainless_Steel_017.Stainless_Steel_017","0","28","16","1","0.000000","0","298"
"/Game/BP/DisconnectKnives/03_02_A/Isolator_Porcelain_Gray_006.Isolator_Porcelain_Gray_006","0","28","16","1","0.000000","0","298"
"/Game/BP/DisconnectKnives/03_02_A/RAL_9003_018.RAL_9003_018","0","28","16","1","0.000000","0","298"
"/Game/BP/DisconnectKnives/03_02_A/Stainless_Steel_018.Stainless_Steel_018","0","28","16","1","0.000000","0","298"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","0","28","16","1","0.000000","0","298"
"/Game/Animation/VL110/Cable_Ice.Cable_Ice","0","28","16","1","0.000000","0","298"
"/Game/MyContent/Dynamic/Mech/Stainless_Steel.Stainless_Steel","0","28","16","1","0.000000","0","298"
"/Game/cupboard/ZRU_1000/RAL_9003_001.RAL_9003_001","0","28","16","1","0.000000","0","298"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","151","23","6","1526.074097","0","1537"
"/Game/StaticObject/DopObject/Interior/Phone/Cisco_Phone_CP_6941_red.Cisco_Phone_CP_6941_red","0","28","16","1","0.000000","0","298"
"/Interchange/gltf/M_Sheen.M_Sheen","0","151","22","6","1573.213135","0","1593"
"/Game/VRE/Grippables/Weapons/Misc/Slicer/01_-_Defaultg.01_-_Defaultg","0","16","2","1","196.582687","0","61"
"/Game/Materials/Plastic/BlackPlastic.BlackPlastic","0","16","3","1","195.969162","0","60"
"/Game/Materials/RalMats/RAL_7036.RAL_7036","0","40","1","1","524.827576","0","327"
"/Game/Materials/Plastic/GreenPoint.GreenPoint","0","26","2","1","320.943695","0","138"
"/Game/Materials/Plastic/GrayPlastic.GrayPlastic","0","26","2","1","325.053925","0","180"
"/Game/Materials/NonMetal/Concrete_Foundation.Concrete_Foundation","0","28","2","1","349.132141","0","281"
"/Game/Materials/NonMetal/Concrete_Area1.Concrete_Area1","0","28","1","1","354.029663","0","205"
"/Game/Materials/Plastic/OrangePlastic.OrangePlastic","0","26","1","1","346.381592","0","171"
"/Game/UltraDynamicSky/Materials/Weather/Radial_Storm_Cloud_Draw.Radial_Storm_Cloud_Draw","0","20","6","2","33.709641","0","66"
"/Game/Materials/NonMetal/Isolator_Glass.Isolator_Glass","0","26","5","1","315.375458","0","106"
"/Game/cupboard/RAS/Material_006.Material_006","0","19","5","1","191.699966","0","82"
"/Game/Materials/NonMetal/Concrete_Area_snow.Concrete_Area_snow","0","28","1","1","345.803558","0","224"
"/Game/GDXR_VR_Template/Materials/M_DefaultRibbonMaterial_NoGradient.M_DefaultRibbonMaterial_NoGradient","0","44","5","1","80.682358","0","834"
"/Game/StaticObject/VL110/NewFolder/Cable_Ice.Cable_Ice","0","28","1","1","375.394928","0","380"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","0","16","1","1","196.900101","0","109"
"/Game/UltraDynamicSky/Materials/Weather/Rainbow_Mat.Rainbow_Mat","0","30","4","2","108.562431","30","339"
"/Game/Materials/NonMetal/Ground_Gravel.Ground_Gravel","0","28","2","1","359.756561","0","304"
"/Game/TrainingRoom/TV_Frame.TV_Frame","0","28","4","1","363.861603","0","143"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","94","4","1","927.227661","0","2455"
"/Game/TrainingRoom/TV_Screen.TV_Screen","0","28","8","1","343.004517","0","261"
"/Game/cupboard/Materials/Lable_Material.Lable_Material","0","16","4","1","202.796036","0","65"
"/Game/BP/cupboard/Materials/Lable_Material.Lable_Material","0","16","2","1","184.216553","0","73"
"/Game/OP_Dop/Boots/Boot_Mat.Boot_Mat","0","16","1","1","188.518341","0","127"
"/Game/UltraDynamicSky/Materials/Weather/DLWE_Brush.DLWE_Brush","0","30","14","3","47.727406","0","113"
"/Game/cupboard/Cupboar_Element/Perf_Cable/perf_Mat.perf_Mat","0","31","2","1","216.088226","0","550"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","62","8","1","543.085815","0","2068"
"/Game/VR_Inventorys/VRTemplate/Materials/M_DefaultRibbonMaterial_NoGradient.M_DefaultRibbonMaterial_NoGradient","0","44","4","1","77.665573","0","435"
"/Game/VRE/Grippables/Misc/Examples/Door/defaultMat.defaultMat","0","16","6","1","198.849854","0","49"
"/Game/VRTemplate/Materials/M_Projectile.M_Projectile","0","16","3","1","189.385422","0","101"
"/Game/UltraDynamicSky/Materials/Weather/Brush_Visualize_Wireframe.Brush_Visualize_Wireframe","0","13","1","1","26.796513","0","78"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Light_Rays_Card.Lightning_Light_Rays_Card","0","20","3","1","41.896206","0","106"
"/Game/VRE/Misc/Meshes/CubeMaterial.CubeMaterial","0","28","1","1","339.937775","0","394"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_Metal.M_Metal","0","28","3","1","216.937073","0","133"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_SolidColourMaster.M_SolidColourMaster","0","28","3","1","0.000000","0","152"
"/Game/GDXR_VR_Template/Materials/M_SimpleSkyMaterial.M_SimpleSkyMaterial","0","5","3","1","10.327769","0","14"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_Red.M_Red","0","5","5","1","10.360668","0","6"
"/Game/Materials/NonMetal/Road_Slab_1_snow.Road_Slab_1_snow","0","28","6","1","359.151825","0","220"
"/DatasmithContent/Materials/FBXImporter/VRED/MetallicCarpaint.MetallicCarpaint","0","16","1","1","190.196732","0","55"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","0","70","6","1","213.529907","0","885"
"/Game/UltraDynamicSky/Materials/Cloud_Fog_PostProcess.Cloud_Fog_PostProcess","0","6","6","1","32.006401","18","60"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","0","28","3","1","358.569733","0","136"
"/Game/GDXR_VR_Template/Materials/NewMaterial.NewMaterial","0","5","5","1","11.117380","0","9"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_ShinyPlastic.M_ShinyPlastic","0","68","6","1","541.302246","0","1266"
"/Game/UltraDynamicSky/Materials/Weather/Fog_ParticleMat.Fog_ParticleMat","0","62","7","1","850.907898","124","3730"
"/Game/GDXR_VR_Template/VRSpectator/Material.Material","0","5","1","1","10.531425","0","16"
"/Interchange/gltf/M_Default.M_Default","0","151","26","6","1558.685303","0","1402"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_Metal.M_Metal","0","56","8","1","440.161133","0","552"
"/Game/GDXR_VR_Template/Materials/M_TeleportCylinder.M_TeleportCylinder","0","35","1","1","65.639259","0","627"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_Metal_Lighter.M_Metal_Lighter","0","40","1","1","300.747681","0","577"
"/Niagara/DefaultAssets/M_NiagaraUVDebug.M_NiagaraUVDebug","0","31","1","1","75.569046","0","527"
"/Game/BP/cupboard/Props/meter-regulator1.meter-regulator1","0","16","3","1","188.364258","0","146"
"/Game/GDXR_VR_Template/DemoContent/FPWeapon/Materials/M_FPGun.M_FPGun","0","72","1","1","575.729065","0","1719"
"/Game/UltraDynamicSky/Materials/Material_Functions/UDS_Basic_LightFunction.UDS_Basic_LightFunction","0","20","4","1","24.529285","0","82"
"/Game/GDXR_VR_Template/Materials/ParticleMaterials/M_MuzzleFlash.M_MuzzleFlash","0","23","3","1","39.135742","0","127"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","40","2","1","530.779541","0","396"
"/Game/GDXR_VR_Template/Materials/M_GrabFromDistance.M_GrabFromDistance","0","26","2","1","212.668671","0","114"
"/Game/UltraDynamicSky/Materials/Weather/Projection_Box_Height.Projection_Box_Height","0","18","9","1","33.776752","0","71"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","40","1","1","494.516693","0","720"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","40","1","1","0.000000","0","720"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","151","16","6","1592.692139","0","1912"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","32","5","1","403.092896","0","182"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","12","6","1","21.203678","0","43"
"/MovieRenderPipeline/Blueprints/M_MoviePipelineRenderPreview.M_MoviePipelineRenderPreview","0","11","1","1","11.855169","0","36"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","52","11","2","120.463593","0","525"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","24","8","1","47.721134","0","144"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","0","28","2","1","327.995544","0","175"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","15","1","1","28.083021","0","82"
"/MovieRenderPipeline/Materials/MovieRenderQueue_WorldDepth.MovieRenderQueue_WorldDepth","0","6","3","1","8.962905","0","21"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","5","5","1","11.683708","0","5"
"/ControlRig/M_Manip.M_Manip","0","15","8","1","25.946676","0","56"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","6","6","1","9.611087","0","6"
"/Game/GDXR_VR_Template/Materials/WidgetMaterials/M_Widget3DPassThroughDisabledDepth.M_Widget3DPassThroughDisabledDepth","0","10","5","1","17.051403","0","35"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","8","3","1","13.401562","0","22"
"/Game/UltraDynamicSky/Materials/2D_Cloud_Shadows.2D_Cloud_Shadows","0","40","11","2","57.345856","0","335"
"/Game/OP_Dop/Boots/Boot_Logo_Mat.Boot_Logo_Mat","0","26","3","1","192.225342","0","153"
"/Game/UltraDynamicSky/Materials/Weather/Snow_ParticleMat.Snow_ParticleMat","0","64","4","1","397.644592","128","3074"
"/Game/TrainingRoom/MainGuiTriggerPic_Mat1.MainGuiTriggerPic_Mat1","0","47","8","1","338.683258","0","455"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","114","7","1","761.974365","0","5363"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Glow.Lightning_Glow","0","30","2","1","138.236115","30","948"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","0","6","4","1","9.589476","0","17"
"/Game/UltraDynamicSky/Materials/Weather/Heat_Distortion.Heat_Distortion","0","6","6","1","10.503906","0","6"
"/Game/VR_Inventorys/Slot_Materials/M_HLA_InventorySlotRed.M_HLA_InventorySlotRed","0","52","3","1","363.231842","0","671"
"/Game/VR_Inventorys/Slot_Materials/M_HLA_InventorySlot.M_HLA_InventorySlot","0","52","3","1","0.000000","0","671"
"/Game/OP_Dop/KRUN/Materials/??????_VF12_600x1000??_Mat.??????_VF12_600x1000??_Mat","0","26","4","1","192.223297","0","141"
"/Game/VRE/Core/Character/LaserBeamSplineGreen.LaserBeamSplineGreen","0","33","4","1","50.408707","0","211"
"/Game/VRE/Core/Character/LaserBeamSplineMat.LaserBeamSplineMat","0","33","4","1","0.000000","0","211"
"/Game/GDXR_VR_Template/DemoContent/LyraWeapons/Generic/Materials/M_Weapon.M_Weapon","0","28","3","1","194.387329","0","335"
"/Game/GDXR_VR_Template/Materials/M_TeleportNoise.M_TeleportNoise","0","29","6","1","50.003639","0","179"
"/Game/StaticObject/18_Cable/profiled_sheet.profiled_sheet","0","28","2","1","312.937897","0","195"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","155","2","1","2015.882324","0","4129"
"/Game/BP/cupboard/Schemes/3Y.3Y","0","31","1","1","230.138123","0","220"
"/Game/UltraDynamicSky/Materials/Lens_Flare.Lens_Flare","0","12","7","2","27.757435","12","84"
"/Game/UltraDynamicSky/Materials/Weather/Splash_Droplet_Particle.Splash_Droplet_Particle","0","58","5","1","156.347321","0","1012"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","75","3","1","931.322083","0","797"
"/Game/UltraDynamicSky/Materials/Weather/Splash_Droplet_Particle_Translucent.Splash_Droplet_Particle_Translucent","0","52","4","1","124.703545","0","855"
"/Game/StaticObject/Gloves/glove_DefaultMaterial_BaseColor_Mat.glove_DefaultMaterial_BaseColor_Mat","0","19","8","1","182.524094","0","63"
"/Game/MyContent/Hand/Material/M_Gloves_R.M_Gloves_R","0","34","1","1","369.587677","0","290"
"/Game/MyContent/Hand/Material/M_Gloves.M_Gloves","0","34","1","1","0.000000","0","290"
"/Game/UltraDynamicSky/Materials/Weather/Dust_ParticleMat.Dust_ParticleMat","0","40","2","2","170.035812","80","635"
"/Game/StaticObject/16_toilet/Door_Hang.Door_Hang","0","28","1","1","338.734985","0","358"
"/Game/StaticObject/16_toilet/Toilet_Blue.Toilet_Blue","0","28","1","1","0.000000","0","358"
"/Game/StaticObject/16_toilet/Toilet_Top.Toilet_Top","0","28","1","1","0.000000","0","358"
"/Game/StaticObject/16_toilet/Toilet_Door.Toilet_Door","0","28","1","1","0.000000","0","358"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","31","2","1","227.076614","0","406"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque1.DefaultTextMaterialOpaque1","0","31","2","1","0.000000","0","391"
"/Game/UltraDynamicSky/Materials/Weather/Projection_Box_Mask.Projection_Box_Mask","0","10","3","1","18.700401","0","55"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","713","10","1","5510.186523","0","216278"
"/Game/UltraDynamicSky/Materials/Weather/Draw_Texture_Mat.Draw_Texture_Mat","0","5","5","1","10.615969","0","9"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","20","5","1","25.978937","0","176"
