"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/cupboard/Materials/RAL_9012.RAL_9012","0","0","12","1","0.000000","0","12"
"/Game/BP/cupboard/Materials/Green_Light_Emissive.Green_Light_Emissive","0","0","12","1","0.000000","0","12"
"/Game/GDXR_VR_Template/Materials/M_VRCursor.M_VRCursor","0","0","2","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_ScreenFade.M_ScreenFade","0","0","10","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/M_HolsetMaterial.M_HolsetMaterial","0","0","6","1","0.000000","0","0"
"/Game/BP/All_key/Stainless_Steel.Stainless_Steel","0","0","12","1","0.000000","0","0"
"/Game/cupboard/Materials/Red_Light.Red_Light","0","0","12","1","0.000000","0","12"
"/Game/StaticObject/01_transformer/RAL_3020.RAL_3020","0","0","12","1","0.000000","0","0"
"/Game/Materials/Plastic/GrayPlastic.GrayPlastic","0","0","18","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/M_Body.M_Body","0","0","12","1","0.000000","0","0"
"/Game/Materials/Plastic/OrangePlastic.OrangePlastic","0","0","18","1","0.000000","0","0"
"/Game/Materials/Plastic/BlackPlastic.BlackPlastic","0","0","12","1","0.000000","0","0"
"/Game/cupboard/ZRU_1000/M_RED_002.M_RED_002","0","0","12","1","0.000000","0","0"
"/Game/Materials/NonMetal/Isolator_Glass.Isolator_Glass","0","0","18","1","0.000000","0","0"
"/Game/cupboard/Materials/RAL_9011.RAL_9011","0","0","12","1","0.000000","0","12"
"/Game/StaticObject/01_Transformator/?????_?_????_?????????.?????_?_????_?????????","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/01_Transformator/???_?_????_?????????.???_?_????_?????????","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAL_9003.RAL_9003","0","0","12","1","0.000000","0","12"
"/Game/BP/cupboard/Materials/Indicator.Indicator","0","0","12","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/M_Botton.M_Botton","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/19_IronConcrete/RAL_7036.RAL_7036","0","0","12","1","0.000000","0","0"
"/Game/Animation/VL110/Cable_Ice.Cable_Ice","0","0","24","1","0.000000","0","0"
"/Game/BP/cupboard/Props/Isolated_Cable.Isolated_Cable","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/17_fence/RAL_9011.RAL_9011","0","0","12","1","0.000000","0","0"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_ShinyPlastic.M_ShinyPlastic","0","54","5","1","391.661072","0","285"
"/Game/UltraDynamicSky/Materials/Material_Functions/UDS_Basic_LightFunction.UDS_Basic_LightFunction","0","16","1","1","6.855889","0","151"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","87","1","1","330.189575","0","3888"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","123","1","1","913.349365","0","7423"
"/Game/GDXR_VR_Template/DemoContent/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","21","22","2","142.505493","0","232"
"/Game/UltraDynamicSky/Materials/Weather/LightningBolt_ParticleMat.LightningBolt_ParticleMat","0","9","1","1","13.338705","9","77"
"/Game/UltraDynamicSky/Materials/Volumetric_Cloud_Shadows.Volumetric_Cloud_Shadows","0","32","5","2","30.006947","32","385"
"/Game/UltraDynamicSky/Materials/Weather/LightningFlare_ParticleMat.LightningFlare_ParticleMat","0","16","1","1","16.334696","0","197"
"/Game/UltraDynamicSky/Materials/Space/Space_Planet_Mat.Space_Planet_Mat","0","112","128","8","411.030396","0","1783"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","80","1","1","378.878784","0","3095"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat_Translucent.Splash_ParticleMat_Translucent","0","48","1","1","51.994518","0","990"
"/Game/Materials/RalMats/RAL_1021.RAL_1021","0","21","1","1","146.425644","0","251"
"/Game/Materials/RalMats/RAL_3020.RAL_3020","0","33","1","1","90.887138","0","568"
"/Game/Materials/RalMats/RAL_6024.RAL_6024","0","21","1","1","0.000000","0","251"
"/Game/Materials/RalMats/RAL_9003.RAL_9003","0","33","1","1","0.000000","0","568"
"/Game/Materials/RalMats/RAL_9011.RAL_9011","0","21","1","1","0.000000","0","251"
"/Game/UltraDynamicSky/Materials/Weather/Rainbow_Mat.Rainbow_Mat","0","8","18","2","15.464192","0","27"
"/Game/VRE/Grippables/Misc/Examples/Microphone/black_mate_plastic.black_mate_plastic","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/17_fence/RAL_9003.RAL_9003","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/18_Cable/Isolated_Cable.Isolated_Cable","0","0","21","1","0.000000","0","0"
"/Game/OP_Dop/BP/ZRU_SWITCH/New/M_VMetr_PZ195U_BODY.M_VMetr_PZ195U_BODY","0","0","12","1","0.000000","0","0"
"/Game/Materials/Plastic/GreenPoint.GreenPoint","0","0","29","1","0.000000","0","0"
"/Game/VRE/Grippables/Weapons/Misc/Slicer/01_-_Defaultg.01_-_Defaultg","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/DopObject/Interior/Phone/Cisco_Phone_CP_6941_red.Cisco_Phone_CP_6941_red","0","0","24","1","0.000000","0","0"
"/Game/StaticObject/19_IronConcrete/Concrete_Area.Concrete_Area","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/19_IronConcrete/Concrete_Foundation.Concrete_Foundation","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Orange_Light_Emissive.Orange_Light_Emissive","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAS/Material_006.Material_006","0","0","16","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Radial_Storm_Cloud_Draw.Radial_Storm_Cloud_Draw","0","3","6","2","2.689822","0","5"
"/Game/cupboard/ZRU_Cell_DOOR/M_White_002.M_White_002","0","0","12","1","0.000000","0","0"
"/Game/cupboard/ZRU_1000/RAL_9003_001.RAL_9003_001","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","0","0","12","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/M_DefaultRibbonMaterial_NoGradient.M_DefaultRibbonMaterial_NoGradient","0","0","15","1","0.000000","0","0"
"/Game/cupboard/Materials/Plastic.Plastic","0","0","12","1","0.000000","0","12"
"/Game/MyContent/Dynamic/3/3_1/RAL_9003.RAL_9003","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Material_001.Material_001","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Material_014.Material_014","0","0","12","1","0.000000","0","0"
"/Game/MyContent/Dynamic/Mech/Stainless_Steel.Stainless_Steel","0","0","24","1","0.000000","0","0"
"/Game/VR_Inventorys/VRTemplate/Materials/M_DefaultRibbonMaterial_NoGradient.M_DefaultRibbonMaterial_NoGradient","0","0","15","1","0.000000","0","0"
"/Game/StaticObject/DopObject/BlockKey/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Indicator_Emission.Indicator_Emission","0","0","12","1","0.000000","0","12"
"/Game/cupboard/Materials/Material_010.Material_010","0","0","12","1","0.000000","0","12"
"/Game/BP/cupboard/Materials/Lable_Material.Lable_Material","0","0","12","1","0.000000","0","0"
"/Game/cupboard/Materials/Display.Display","0","0","12","1","0.000000","0","12"
"/Game/BP/cupboard/Materials/Material_007.Material_007","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_002.Material_002","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/BP/Door1264/Color.Color","0","0","12","1","0.000000","0","0"
"/Game/BP/Door1264/Clear_Metal.Clear_Metal","0","0","12","1","0.000000","0","0"
"/Game/BP/Door1264/RAL_9011.RAL_9011","0","0","12","1","0.000000","0","0"
"/Game/OP_Dop/BP/ZRU_BUTTON/M_Black.M_Black","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/VoltIndicator/Blue_Indicator.Blue_Indicator","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_001.Material_001","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_006.Material_006","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_005.Material_005","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_003.Material_003","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/ScenarioObject/Camera/Material_004.Material_004","0","0","12","1","0.000000","0","0"
"/Game/BP/All_key/RAL_7036.RAL_7036","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Props/Stainless_Steel.Stainless_Steel","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/17_fence/Rubber.Rubber","0","0","12","1","0.000000","0","0"
"/Game/VRE/Level/Car/VehicleBP/Sedan/Yellow.Yellow","0","0","12","1","0.000000","0","0"
"/Game/BP/Not_Include/Material_003.Material_003","0","0","12","1","0.000000","0","0"
"/Game/cupboard/Materials/RAL_9003.RAL_9003","0","0","12","1","0.000000","0","0"
"/Game/cupboard/Materials/Lable_Material.Lable_Material","0","0","12","1","0.000000","0","0"
"/Game/BP/All_key/TextPlace_Birka.TextPlace_Birka","0","0","12","1","0.000000","0","0"
"/Game/BP/All_key/Plastic.Plastic","0","0","12","1","0.000000","0","0"
"/Game/BP/cupboard/Props/Rubber.Rubber","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/DopObject/Poster_is_grounded/Material_002.Material_002","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/DopObject/Poster_is_grounded/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAS/Material_007.Material_007","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAS/Material_004.Material_004","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAS/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/cupboard/RAS/Material_008.Material_008","0","0","12","1","0.000000","0","0"
"/Game/StaticObject/02_08_3_4_Block/02_08/Isolator_Porcelain_Gray.Isolator_Porcelain_Gray","0","0","12","1","0.000000","0","0"
"/Game/OP_Dop/KRUN/Materials/GREEN.GREEN","0","0","12","1","0.000000","0","0"
"/Game/OP_Dop/KRUN/Materials/WHITE.WHITE","0","0","12","1","0.000000","0","0"
"/Game/OP_Dop/KRUN/Materials/RED.RED","0","0","12","1","0.000000","0","0"
"/Game/VRE/Grippables/Misc/Examples/Door/defaultMat.defaultMat","0","0","12","1","0.000000","0","0"
"/Game/VRTemplate/Materials/M_Projectile.M_Projectile","0","0","12","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Brush_Visualize_Wireframe.Brush_Visualize_Wireframe","0","0","7","1","0.000000","0","0"
"/Game/VRE/Misc/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/VRE/Grippables/Misc/Examples/Button/Green.Green","0","0","12","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_Metal.M_Metal","0","0","21","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/M_SimpleSkyMaterial.M_SimpleSkyMaterial","0","0","2","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_SolidColourMaster.M_SolidColourMaster","0","0","21","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_Red.M_Red","0","0","2","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/NewMaterial.NewMaterial","0","0","2","1","0.000000","0","0"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","0","0","24","1","0.000000","0","0"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_Metal_Lighter.M_Metal_Lighter","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","33","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","10","40","2","12.262035","0","32"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/WidgetMaterials/M_Widget3DPassThroughDisabledDepth.M_Widget3DPassThroughDisabledDepth","0","0","3","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/WidgetMaterials/M_Widget3DPassThrough.M_Widget3DPassThrough","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/OpenXR/Devices/M_XRController.M_XRController","0","12","29","3","77.415184","0","123"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","27","38","6","19.833370","0","138"
"/Game/UltraDynamicSky/Materials/Weather/Snow_Fade_Target_Mat.Snow_Fade_Target_Mat","0","0","2","1","0.000000","0","0"
"/Game/Materials/fency/Fency/Fencing_Net/Fencing_Net-opacity_Mat.Fencing_Net-opacity_Mat","0","0","42","1","0.000000","0","42"
"/Game/Materials/NonMetal/Isolator_Porcelain_White.Isolator_Porcelain_White","0","0","21","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Draw_Texture_Mat.Draw_Texture_Mat","0","0","2","1","0.000000","0","0"
"/Game/cupboard/Materials/Material_009.Material_009","0","0","12","1","0.000000","0","12"
"/Game/UltraDynamicSky/Materials/Weather/DLWE_Brush.DLWE_Brush","0","6","9","3","4.247900","0","10"
"/Game/UltraDynamicSky/Materials/Weather/Screen_Droplets.Screen_Droplets","0","0","4","1","0.000000","0","8"
"/Interchange/Materials/PBRSurfaceMaterial_SG.PBRSurfaceMaterial_SG","0","0","12","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/GridMaterials/M_GridRotation.M_GridRotation","0","0","21","1","0.000000","0","21"
"/Game/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","0","204","80","4","3784.884521","544","8696"
"/Game/UltraDynamicSky/Materials/2D_Cloud_Shadows.2D_Cloud_Shadows","0","16","22","2","6.645559","0","60"
"/Game/UltraDynamicSky/Materials/Weather/Dust_ParticleMat.Dust_ParticleMat","0","6","12","2","11.163401","12","52"
"/Game/GDXR_VR_Template/DemoContent/ControlRig/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","26","31","2","203.015930","0","175"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","50","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial_MR.PBRSurfaceMaterial_MR","0","0","12","1","0.000000","0","0"
"/Game/Materials/RalMats/RAL_7036.RAL_7036","0","0","33","1","0.000000","0","0"
"/Game/Materials/NonMetal/Road_Slab.Road_Slab","0","0","21","1","0.000000","0","0"
"/Game/Materials/NonMetal/Road_Slab_1_snow.Road_Slab_1_snow","0","0","21","1","0.000000","0","0"
"/Game/Materials/NonMetal/Concrete_Foundation.Concrete_Foundation","0","0","21","1","0.000000","0","0"
"/Game/StaticObject/VL110/NewFolder/Cable_Ice.Cable_Ice","0","0","24","1","0.000000","0","0"
"/Game/Materials/NonMetal/Road_Slab_1.Road_Slab_1","0","0","21","1","0.000000","0","0"
"/Game/Materials/NonMetal/Ground_Gravel.Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/Materials/Cable/GophraCable.GophraCable","0","0","12","1","0.000000","0","0"
"/Game/Materials/RalMats/RAL_2011.RAL_2011","0","0","12","1","0.000000","0","0"
"/Game/Materials/RalMats/RAL_2008.RAL_2008","0","0","12","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","47","84","6","257.098480","0","428"
"/Interchange/gltf/M_Sheen.M_Sheen","0","45","84","6","272.408142","0","289"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","18","109","6","181.381073","0","62"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","42","2","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","124","6","0.000000","0","0"
"/Game/Materials/POM_Materials/Snow.Snow","0","0","21","1","0.000000","0","21"
"/Game/Materials/POM_Materials/Snow_env.Snow_env","0","0","21","1","0.000000","0","21"
"/Game/Materials/POM_Materials/Grass.Grass","0","0","21","1","0.000000","0","21"
"/Game/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","2","68","34","10.737436","6","229"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_Metal.M_Metal","0","0","42","1","0.000000","0","0"
"/Game/Materials/NonMetal/Concrete_Area1.Concrete_Area1","0","0","21","1","0.000000","0","0"
"/Game/Materials/NonMetal/Ground_Gravel_snow.Ground_Gravel_snow","0","0","21","1","0.000000","0","0"
"/Game/Materials/NonMetal/Concrete_Area_snow.Concrete_Area_snow","0","0","21","1","0.000000","0","0"
"/DatasmithContent/Materials/FBXImporter/VRED/MetallicCarpaint.MetallicCarpaint","0","12","6","1","79.700546","0","41"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Rainfall_Particle.Lightning_Rainfall_Particle","0","16","7","1","47.617008","32","323"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Glow.Lightning_Glow","0","16","3","1","30.024511","16","155"
"/Game/UltraDynamicSky/Materials/Weather/Heat_Distortion.Heat_Distortion","0","4","4","1","2.095917","0","4"
"/Game/UltraDynamicSky/Materials/Cloud_Fog_PostProcess.Cloud_Fog_PostProcess","0","4","4","1","6.369816","12","38"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","0","53","5","1","55.403728","0","538"
"/Interchange/Materials/ClearCoatMaterial_MR.ClearCoatMaterial_MR","0","12","1","1","82.234444","0","49"
"/Interchange/Materials/SubsurfaceMaterial_MR.SubsurfaceMaterial_MR","0","0","12","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial_MR.SheenMaterial_MR","0","0","12","1","0.000000","0","0"
"/Game/GDXR_VR_Template/VRSpectator/Material.Material","0","2","2","1","1.665729","0","2"
"/Game/UltraDynamicSky/Materials/Weather/Post_Process_Wind_Fog.Post_Process_Wind_Fog","0","4","1","1","4.824840","12","40"
"/Interchange/Materials/ThinTranslucentMaterial_SG.ThinTranslucentMaterial_SG","0","18","4","1","136.591843","0","144"
"/Interchange/Materials/SubsurfaceMaterial_SG.SubsurfaceMaterial_SG","0","12","1","1","94.546021","0","46"
"/Interchange/Materials/ClearCoatMaterial_SG.ClearCoatMaterial_SG","0","12","1","1","86.270088","0","56"
"/Game/UltraDynamicSky/Materials/Global_Volumetric_Fog.Global_Volumetric_Fog","0","96","14","2","1014.219971","288","3146"
"/Game/GDXR_VR_Template/Materials/M_TeleportNoise.M_TeleportNoise","0","9","1","1","7.733616","0","22"
"/Game/GDXR_VR_Template/Materials/ParticleMaterials/M_MuzzleFlash.M_MuzzleFlash","0","10","4","1","7.391623","0","28"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","3","1","9.647579","0","29"
"/Game/GDXR_VR_Template/Materials/M_TeleportCylinder.M_TeleportCylinder","0","15","3","1","12.487226","0","57"
"/Interchange/Materials/SheenMaterial_SG.SheenMaterial_SG","0","0","12","1","0.000000","0","0"
"/Game/VRE/Core/Character/LaserBeamSplineGreen.LaserBeamSplineGreen","0","15","2","1","11.499685","0","103"
"/Game/VRE/Core/Character/LaserBeamSplineMat.LaserBeamSplineMat","0","15","2","1","0.000000","0","103"
"/Interchange/Materials/ThinTranslucentMaterial_MR.ThinTranslucentMaterial_MR","0","18","4","1","149.886169","0","86"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","13","1","1","587.142334","0","115"
"/Game/UltraDynamicSky/Materials/Lens_Flare.Lens_Flare","0","8","8","2","6.620686","8","30"
"/Game/GDXR_VR_Template/DemoContent/FPWeapon/Materials/M_FPGun.M_FPGun","0","65","1","1","245.959381","0","1408"
"/Game/GDXR_VR_Template/DemoContent/ExampleContent/Materials/M_Battery.M_Battery","0","21","3","1","67.599060","0","81"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Light_Rays_Card.Lightning_Light_Rays_Card","0","6","6","1","4.609204","0","10"
"/Game/GDXR_VR_Template/Materials/M_GrabFromDistance.M_GrabFromDistance","0","18","2","1","88.945206","0","131"
"/Game/UltraDynamicSky/Materials/Weather/Splash_Droplet_Particle_Translucent.Splash_Droplet_Particle_Translucent","0","36","8","1","39.828327","0","184"
"/Game/UltraDynamicSky/Materials/Inside_Clouds_Fog_Particle.Inside_Clouds_Fog_Particle","0","136","2","1","2182.037109","408","10985"
"/Game/UltraDynamicSky/Materials/Weather/Rain_ParticleMat.Rain_ParticleMat","0","48","7","1","182.848114","96","1982"
"/Game/GDXR_VR_Template/DemoContent/LyraWeapons/Generic/Materials/M_Weapon.M_Weapon","0","24","6","1","79.854012","0","131"
"/Game/UltraDynamicSky/Materials/Material_Instances/Water_Caustics_LightFunction.Water_Caustics_LightFunction","0","16","4","1","7.414865","0","65"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","650","9","1","2841.141357","0","52654"
"/Niagara/DefaultAssets/M_NiagaraUVDebug.M_NiagaraUVDebug","0","20","7","1","23.126389","0","138"
"/Game/VR_Inventorys/Slot_Materials/M_HLA_InventorySlotRed.M_HLA_InventorySlotRed","0","40","5","1","200.885101","0","211"
"/Game/VR_Inventorys/Slot_Materials/M_HLA_InventorySlot.M_HLA_InventorySlot","0","40","5","1","0.000000","0","211"
"/Game/OP_Dop/BP/ZRU_SWITCH/New/TextMaterial_RedLight.TextMaterial_RedLight","0","27","5","1","86.962021","0","183"
"/Game/UltraDynamicSky/Materials/VolumetricCloud_LightRay.VolumetricCloud_LightRay","0","16","6","1","51.069401","16","100"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","16","7","1","6.538673","0","58"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","27","1","1","105.031776","0","243"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","12","12","1","87.031685","0","18"
"/Game/BP/cupboard/Props/M_Bresler_297x521mm.M_Bresler_297x521mm","0","12","7","1","89.902000","0","34"
"/Game/BP/cupboard/Props/M_Bresler_297x417mm.M_Bresler_297x417mm","0","12","7","1","0.000000","0","34"
"/Game/DIsp_Name/Textures/036_disp_name_Mat.036_disp_name_Mat","0","12","7","1","0.000000","0","34"
"/Game/Materials/Logo/OPU/??????_???_Mat.??????_???_Mat","0","12","7","1","0.000000","0","34"
"/Game/OP_Dop/BP/ZRU_SWITCH/New/M_VMetr_PZ195U.M_VMetr_PZ195U","0","12","7","1","0.000000","0","34"
"/Game/BP/cupboard/Props/?_Bresler_297x221mm_Mat_V2.?_Bresler_297x221mm_Mat_V2","0","12","7","1","0.000000","0","34"
"/Game/cupboard/Materials/Conductor.Conductor","0","12","7","1","0.000000","0","34"
"/Game/cupboard/Schemes/1Y_Scheme.1Y_Scheme","0","12","7","1","0.000000","0","34"
